ensemble,case,b,n,s,time_h,eke_25_90N_area_mass_weighted_m2_s-2
standard,BCwave_b2n1s10,2.0,1,10,239.0,24.108683467278222
standard,BCwave_b2n1s10,2.0,1,10,240.0,24.319165063982403
standard,BCwave_b2n1s10,2.0,1,10,241.0,24.511861332497432
standard,BCwave_b2n1s10,2.0,1,10,242.0,24.698080048730667
standard,BCwave_b2n1s10,2.0,1,10,243.0,24.89124767809032
standard,BCwave_b2n1s10,2.0,1,10,244.0,25.081705309098115
standard,BCwave_b2n1s10,2.0,1,10,245.0,25.27039273932601
standard,BCwave_b2n1s10,2.0,1,10,246.0,25.45858569546072
standard,BCwave_b2n1s10,2.0,1,10,247.0,25.653572723563443
standard,BCwave_b2n1s10,2.0,1,10,248.0,25.860435103966594
standard,BCwave_b2n1s10,2.0,1,10,249.0,26.079315201282668
standard,BCwave_b2n1s10,2.0,1,10,250.0,26.30183988027349
standard,BCwave_b2n1s10,2.0,1,10,251.0,26.53499190679076
standard,BCwave_b2n1s10,2.0,1,10,252.0,26.77779005218679
standard,BCwave_b2n1s10,2.0,1,10,253.0,27.026098977218343
standard,BCwave_b2n1s10,2.0,1,10,254.0,27.267364220910498
standard,BCwave_b2n1s10,2.0,1,10,255.0,27.49368927392617
standard,BCwave_b2n1s10,2.0,1,10,256.0,27.714366712980446
standard,BCwave_b2n1s10,2.0,1,10,257.0,27.92305592447254
standard,BCwave_b2n1s10,2.0,1,10,258.0,28.13169498454005
standard,BCwave_b2n1s10,2.0,1,10,259.0,28.35067603038462
standard,BCwave_b2n1s10,2.0,1,10,260.0,28.571703592348133
standard,BCwave_b2n1s10,2.0,1,10,261.0,28.78440008985354
standard,BCwave_b2n1s10,2.0,1,10,262.0,28.98965779056642
standard,BCwave_b2n1s10,2.0,1,10,263.0,29.180055835563387
standard,BCwave_b2n1s10,2.0,1,10,264.0,29.361980897222548
standard,BCwave_b2n1s10,2.0,1,10,265.0,29.53936379842877
standard,BCwave_b2n1s10,2.0,1,10,266.0,29.71320768125991
standard,BCwave_b2n1s10,2.0,1,10,267.0,29.88598125157104
standard,BCwave_b2n1s10,2.0,1,10,268.0,30.05261122182349
standard,BCwave_b2n1s10,2.0,1,10,269.0,30.21775084570345
standard,BCwave_b2n1s10,2.0,1,10,270.0,30.37510968325865
standard,BCwave_b2n1s10,2.0,1,10,271.0,30.52915786986496
standard,BCwave_b2n1s10,2.0,1,10,272.0,30.68228127860121
standard,BCwave_b2n1s10,2.0,1,10,273.0,30.83326311563039
standard,BCwave_b2n1s10,2.0,1,10,274.0,30.98588122939185
standard,BCwave_b2n1s10,2.0,1,10,275.0,31.131300975599643
standard,BCwave_b2n1s10,2.0,1,10,276.0,31.2765418423447
standard,BCwave_b2n1s10,2.0,1,10,277.0,31.423018534978883
standard,BCwave_b2n1s10,2.0,1,10,278.0,31.572270181241983
standard,BCwave_b2n1s10,2.0,1,10,279.0,31.72019737156593
standard,BCwave_b2n1s10,2.0,1,10,280.0,31.86377915032646
standard,BCwave_b2n1s10,2.0,1,10,281.0,32.00730475499006
standard,BCwave_b2n1s10,2.0,1,10,282.0,32.163048876797006
standard,BCwave_b2n1s10,2.0,1,10,283.0,32.33223900811344
standard,BCwave_b2n1s10,2.0,1,10,284.0,32.51584160334238
standard,BCwave_b2n1s10,2.0,1,10,285.0,32.70943259693156
standard,BCwave_b2n1s10,2.0,1,10,286.0,32.905412194664486
standard,BCwave_b2n1s10,2.0,1,10,287.0,33.1047923743774
standard,BCwave_b2n1s10,2.0,1,10,288.0,33.31009012930613
standard,BCwave_b2n1s10,2.0,1,10,289.0,33.52766643958305
standard,BCwave_b2n1s10,2.0,1,10,290.0,33.75083745623759
standard,BCwave_b2n1s10,2.0,1,10,291.0,33.9771248381167
standard,BCwave_b2n1s10,2.0,1,10,292.0,34.20664433210765
standard,BCwave_b2n1s10,2.0,1,10,293.0,34.44589831380654
standard,BCwave_b2n1s10,2.0,1,10,294.0,34.698944011391006
standard,BCwave_b2n1s10,2.0,1,10,295.0,34.970774115544216
standard,BCwave_b2n1s10,2.0,1,10,296.0,35.24622233769195
standard,BCwave_b2n1s10,2.0,1,10,297.0,35.52378108244103
standard,BCwave_b2n1s10,2.0,1,10,298.0,35.8097225170516
standard,BCwave_b2n1s10,2.0,1,10,299.0,36.10462655726075
standard,BCwave_b2n1s10,2.0,1,10,300.0,36.39877732259
standard,BCwave_b2n1s10,2.0,1,10,301.0,36.69929742200714
standard,BCwave_b2n1s10,2.0,1,10,302.0,37.0155209471822
standard,BCwave_b2n1s10,2.0,1,10,303.0,37.34358024173419
standard,BCwave_b2n1s10,2.0,1,10,304.0,37.68510357040199
standard,BCwave_b2n1s10,2.0,1,10,305.0,38.03350273583769
standard,BCwave_b2n1s10,2.0,1,10,306.0,38.387563215726615
standard,BCwave_b2n1s10,2.0,1,10,307.0,38.745603456401945
standard,BCwave_b2n1s10,2.0,1,10,308.0,39.11010315588072
standard,BCwave_b2n1s10,2.0,1,10,309.0,39.47270293208559
standard,BCwave_b2n1s10,2.0,1,10,310.0,39.84308701532129
standard,BCwave_b2n1s10,2.0,1,10,311.0,40.21190859733991
standard,BCwave_b2n1s10,2.0,1,10,312.0,40.57182602844926
standard,BCwave_b2n1s10,2.0,1,10,313.0,40.9391797870919
standard,BCwave_b2n1s10,2.0,1,10,314.0,41.30866937983307
standard,BCwave_b2n1s10,2.0,1,10,315.0,41.66549092711506
standard,BCwave_b2n1s10,2.0,1,10,316.0,42.02820819576231
standard,BCwave_b2n1s10,2.0,1,10,317.0,42.39638378178171
standard,BCwave_b2n1s10,2.0,1,10,318.0,42.7551732553197
standard,BCwave_b2n1s10,2.0,1,10,319.0,43.11378974651441
standard,BCwave_b2n1s10,2.0,1,10,320.0,43.48552493131764
standard,BCwave_b2n1s10,2.0,1,10,321.0,43.85745928457695
standard,BCwave_b2n1s10,2.0,1,10,322.0,44.22580452642875
standard,BCwave_b2n1s10,2.0,1,10,323.0,44.6049596451425
standard,BCwave_b2n1s10,2.0,1,10,324.0,44.97180495336927
standard,BCwave_b2n1s10,2.0,1,10,325.0,45.32949225232228
standard,BCwave_b2n1s10,2.0,1,10,326.0,45.674296511063176
standard,BCwave_b2n1s10,2.0,1,10,327.0,45.99223549019204
standard,BCwave_b2n1s10,2.0,1,10,328.0,46.28810558377684
standard,BCwave_b2n1s10,2.0,1,10,329.0,46.56671641293469
standard,BCwave_b2n1s10,2.0,1,10,330.0,46.83364351519692
standard,BCwave_b2n1s10,2.0,1,10,331.0,47.09129304793851
standard,BCwave_b2n1s10,2.0,1,10,332.0,47.36146026769936
standard,BCwave_b2n1s10,2.0,1,10,333.0,47.65490568201428
standard,BCwave_b2n1s10,2.0,1,10,334.0,47.976369652256736
standard,BCwave_b2n1s10,2.0,1,10,335.0,48.317233863378334
standard,BCwave_b2n1s10,2.0,1,10,336.0,48.6647767824538
standard,BCwave_b2n1s10,2.0,1,10,337.0,48.9921731202231
standard,BCwave_b2n1s10,2.0,1,10,338.0,49.28325934056448
standard,BCwave_b2n1s10,2.0,1,10,339.0,49.538291787564255
standard,BCwave_b2n1s10,2.0,1,10,340.0,49.79626896921513
standard,BCwave_b2n1s10,2.0,1,10,341.0,50.086197434844784
standard,BCwave_b2n1s10,2.0,1,10,342.0,50.41066621291643
standard,BCwave_b2n1s10,2.0,1,10,343.0,50.77105711997691
standard,BCwave_b2n1s10,2.0,1,10,344.0,51.15148083639812
standard,BCwave_b2n1s10,2.0,1,10,345.0,51.52752458222916
standard,BCwave_b2n1s10,2.0,1,10,346.0,51.87990177143871
standard,BCwave_b2n1s10,2.0,1,10,347.0,52.20993659091026
standard,BCwave_b2n1s10,2.0,1,10,348.0,52.51733322615724
standard,BCwave_b2n1s10,2.0,1,10,349.0,52.80856413148999
standard,BCwave_b2n1s10,2.0,1,10,350.0,53.08755051777275
standard,BCwave_b2n1s10,2.0,1,10,351.0,53.36406396686107
standard,BCwave_b2n1s10,2.0,1,10,352.0,53.636071206312536
standard,BCwave_b2n1s10,2.0,1,10,353.0,53.890204513739135
standard,BCwave_b2n1s10,2.0,1,10,354.0,54.11898430636917
standard,BCwave_b2n1s10,2.0,1,10,355.0,54.33655997208298
standard,BCwave_b2n1s10,2.0,1,10,356.0,54.53907683690068
standard,BCwave_b2n1s10,2.0,1,10,357.0,54.7390697795601
standard,BCwave_b2n1s10,2.0,1,10,358.0,54.94255830868
standard,BCwave_b2n1s10,2.0,1,10,359.0,55.14971637594898
standard,BCwave_b2n1s10,2.0,1,10,360.0,55.346930701276975
standard,BCwave_b2n3s-10,2.0,3,-10,1.0,0.0012515821563043
standard,BCwave_b2n3s-10,2.0,3,-10,2.0,0.0011165175790197
standard,BCwave_b2n3s-10,2.0,3,-10,3.0,0.0010887785356181
standard,BCwave_b2n3s-10,2.0,3,-10,4.0,0.0010648312087634
standard,BCwave_b2n3s-10,2.0,3,-10,5.0,0.0010476947595657
standard,BCwave_b2n3s-10,2.0,3,-10,6.0,0.0010270009424048
standard,BCwave_b2n3s-10,2.0,3,-10,7.0,0.0010074977095643
standard,BCwave_b2n3s-10,2.0,3,-10,8.0,0.0009869232013814
standard,BCwave_b2n3s-10,2.0,3,-10,9.0,0.0009683367595896
standard,BCwave_b2n3s-10,2.0,3,-10,10.0,0.0009500142950431
standard,BCwave_b2n3s-10,2.0,3,-10,11.0,0.0009324262201416
standard,BCwave_b2n3s-10,2.0,3,-10,12.0,0.0009167264550495
standard,BCwave_b2n3s-10,2.0,3,-10,13.0,0.0009065894623064
standard,BCwave_b2n3s-10,2.0,3,-10,14.0,0.0009046417136429
standard,BCwave_b2n3s-10,2.0,3,-10,15.0,0.0009042138535256
standard,BCwave_b2n3s-10,2.0,3,-10,16.0,0.000903781838891
standard,BCwave_b2n3s-10,2.0,3,-10,17.0,0.0009023516852863
standard,BCwave_b2n3s-10,2.0,3,-10,18.0,0.000903962428215
standard,BCwave_b2n3s-10,2.0,3,-10,19.0,0.0009072720030913
standard,BCwave_b2n3s-10,2.0,3,-10,20.0,0.0009076082817675
standard,BCwave_b2n3s-10,2.0,3,-10,21.0,0.0009083718636214
standard,BCwave_b2n3s-10,2.0,3,-10,22.0,0.0009114595869258
standard,BCwave_b2n3s-10,2.0,3,-10,23.0,0.0009169692160419
standard,BCwave_b2n3s-10,2.0,3,-10,24.0,0.0009318433424526
standard,BCwave_b2n3s-10,2.0,3,-10,25.0,0.0009564995381281
standard,BCwave_b2n3s-10,2.0,3,-10,26.0,0.0009770831029039
standard,BCwave_b2n3s-10,2.0,3,-10,27.0,0.0009859853862166
standard,BCwave_b2n3s-10,2.0,3,-10,28.0,0.0009904444732032
standard,BCwave_b2n3s-10,2.0,3,-10,29.0,0.0010010628908293
standard,BCwave_b2n3s-10,2.0,3,-10,30.0,0.0010118464347218
standard,BCwave_b2n3s-10,2.0,3,-10,31.0,0.0010152287027536
standard,BCwave_b2n3s-10,2.0,3,-10,32.0,0.0010228167879215
standard,BCwave_b2n3s-10,2.0,3,-10,33.0,0.0010442410811
standard,BCwave_b2n3s-10,2.0,3,-10,34.0,0.0010085800741432
standard,BCwave_b2n3s-10,2.0,3,-10,35.0,0.0009629834243102
standard,BCwave_b2n3s-10,2.0,3,-10,36.0,0.000945423643956
standard,BCwave_b2n3s-10,2.0,3,-10,37.0,0.001075292549876
standard,BCwave_b2n3s-10,2.0,3,-10,38.0,0.0010035120835176
standard,BCwave_b2n3s-10,2.0,3,-10,39.0,0.0009664362473404
standard,BCwave_b2n3s-10,2.0,3,-10,40.0,0.0009756503069641
standard,BCwave_b2n3s-10,2.0,3,-10,41.0,0.000981202614009
standard,BCwave_b2n3s-10,2.0,3,-10,42.0,0.0009764135093362
standard,BCwave_b2n3s-10,2.0,3,-10,43.0,0.0009737224681207
standard,BCwave_b2n3s-10,2.0,3,-10,44.0,0.0009745231973841
standard,BCwave_b2n3s-10,2.0,3,-10,45.0,0.0009780222702426
standard,BCwave_b2n3s-10,2.0,3,-10,46.0,0.0009839739361598
standard,BCwave_b2n3s-10,2.0,3,-10,47.0,0.0009872368814903
standard,BCwave_b2n3s-10,2.0,3,-10,48.0,0.0009859882558332
standard,BCwave_b2n3s-10,2.0,3,-10,49.0,0.0009881196652599
standard,BCwave_b2n3s-10,2.0,3,-10,50.0,0.0009960644335952
standard,BCwave_b2n3s-10,2.0,3,-10,51.0,0.001008616549297
standard,BCwave_b2n3s-10,2.0,3,-10,52.0,0.0010203900619019
standard,BCwave_b2n3s-10,2.0,3,-10,53.0,0.0010285119608844
standard,BCwave_b2n3s-10,2.0,3,-10,54.0,0.0010377735508718
standard,BCwave_b2n3s-10,2.0,3,-10,55.0,0.0010490892390075
standard,BCwave_b2n3s-10,2.0,3,-10,56.0,0.0010615459717082
standard,BCwave_b2n3s-10,2.0,3,-10,57.0,0.0010725152599497
standard,BCwave_b2n3s-10,2.0,3,-10,58.0,0.0010848042042146
standard,BCwave_b2n3s-10,2.0,3,-10,59.0,0.0011027047308233
standard,BCwave_b2n3s-10,2.0,3,-10,60.0,0.0011214805153897
standard,BCwave_b2n3s-10,2.0,3,-10,61.0,0.0011413926770637
standard,BCwave_b2n3s-10,2.0,3,-10,62.0,0.0011694816700812
standard,BCwave_b2n3s-10,2.0,3,-10,63.0,0.0011996153355105
standard,BCwave_b2n3s-10,2.0,3,-10,64.0,0.0012194253499658
standard,BCwave_b2n3s-10,2.0,3,-10,65.0,0.0012341810299464
standard,BCwave_b2n3s-10,2.0,3,-10,66.0,0.0012532484455967
standard,BCwave_b2n3s-10,2.0,3,-10,67.0,0.0012683044901837
standard,BCwave_b2n3s-10,2.0,3,-10,68.0,0.0012719764191817
standard,BCwave_b2n3s-10,2.0,3,-10,69.0,0.0012855633783717
standard,BCwave_b2n3s-10,2.0,3,-10,70.0,0.0013219159414195
standard,BCwave_b2n3s-10,2.0,3,-10,71.0,0.001337742695714
standard,BCwave_b2n3s-10,2.0,3,-10,72.0,0.0013456563021446
standard,BCwave_b2n3s-10,2.0,3,-10,73.0,0.0013777018407689
standard,BCwave_b2n3s-10,2.0,3,-10,74.0,0.0014367813740601
standard,BCwave_b2n3s-10,2.0,3,-10,75.0,0.0014555940176641
standard,BCwave_b2n3s-10,2.0,3,-10,76.0,0.0014852070763631
standard,BCwave_b2n3s-10,2.0,3,-10,77.0,0.0015437005700365
standard,BCwave_b2n3s-10,2.0,3,-10,78.0,0.0015971044939774
standard,BCwave_b2n3s-10,2.0,3,-10,79.0,0.001626950469349
standard,BCwave_b2n3s-10,2.0,3,-10,80.0,0.0016448654494329
standard,BCwave_b2n3s-10,2.0,3,-10,81.0,0.0016680247377492
standard,BCwave_b2n3s-10,2.0,3,-10,82.0,0.0017023356739834
standard,BCwave_b2n3s-10,2.0,3,-10,83.0,0.0017453288064051
standard,BCwave_b2n3s-10,2.0,3,-10,84.0,0.0017942523380053
standard,BCwave_b2n3s-10,2.0,3,-10,85.0,0.0018456180496559
standard,BCwave_b2n3s-10,2.0,3,-10,86.0,0.0019008988427335
standard,BCwave_b2n3s-10,2.0,3,-10,87.0,0.0019611938003691
standard,BCwave_b2n3s-10,2.0,3,-10,88.0,0.0020239679896364
standard,BCwave_b2n3s-10,2.0,3,-10,89.0,0.0020841406065405
standard,BCwave_b2n3s-10,2.0,3,-10,90.0,0.0021372779709633
standard,BCwave_b2n3s-10,2.0,3,-10,91.0,0.0021984285015195
standard,BCwave_b2n3s-10,2.0,3,-10,92.0,0.0022643842360187
standard,BCwave_b2n3s-10,2.0,3,-10,93.0,0.0023296544134496
standard,BCwave_b2n3s-10,2.0,3,-10,94.0,0.0023956070912636
standard,BCwave_b2n3s-10,2.0,3,-10,95.0,0.0024648210374172
standard,BCwave_b2n3s-10,2.0,3,-10,96.0,0.0025369607397142
standard,BCwave_b2n3s-10,2.0,3,-10,97.0,0.002611050777515
standard,BCwave_b2n3s-10,2.0,3,-10,98.0,0.0026907889351118
standard,BCwave_b2n3s-10,2.0,3,-10,99.0,0.0027781197333919
standard,BCwave_b2n3s-10,2.0,3,-10,100.0,0.0028654196745923
standard,BCwave_b2n3s-10,2.0,3,-10,101.0,0.0029469905752839
standard,BCwave_b2n3s-10,2.0,3,-10,102.0,0.0030309577826303
standard,BCwave_b2n3s-10,2.0,3,-10,103.0,0.0031276820608395
standard,BCwave_b2n3s-10,2.0,3,-10,104.0,0.0032265809408744
standard,BCwave_b2n3s-10,2.0,3,-10,105.0,0.0033162684003046
standard,BCwave_b2n3s-10,2.0,3,-10,106.0,0.0034241373136401
standard,BCwave_b2n3s-10,2.0,3,-10,107.0,0.0035643168905158
standard,BCwave_b2n3s-10,2.0,3,-10,108.0,0.003700613023336
standard,BCwave_b2n3s-10,2.0,3,-10,109.0,0.0038132571240928
standard,BCwave_b2n3s-10,2.0,3,-10,110.0,0.0039228091121397
standard,BCwave_b2n3s-10,2.0,3,-10,111.0,0.0040429239292161
standard,BCwave_b2n3s-10,2.0,3,-10,112.0,0.0041709506983222
standard,BCwave_b2n3s-10,2.0,3,-10,113.0,0.0043155963217117
standard,BCwave_b2n3s-10,2.0,3,-10,114.0,0.004479023150456
standard,BCwave_b2n3s-10,2.0,3,-10,115.0,0.0046497606241287
standard,BCwave_b2n3s-10,2.0,3,-10,116.0,0.0048155095417354
standard,BCwave_b2n3s-10,2.0,3,-10,117.0,0.0049743691032155
standard,BCwave_b2n3s-10,2.0,3,-10,118.0,0.0051364485954266
standard,BCwave_b2n3s-10,2.0,3,-10,119.0,0.0053117017477118
standard,BCwave_b2n3s-10,2.0,3,-10,120.0,0.0054997026618767
standard,BCwave_b2n3s-10,2.0,3,-10,121.0,0.0056950081111124
standard,BCwave_b2n3s-10,2.0,3,-10,122.0,0.0058935232021199
standard,BCwave_b2n3s-10,2.0,3,-10,123.0,0.0061005081664413
standard,BCwave_b2n3s-10,2.0,3,-10,124.0,0.0063194861297485
standard,BCwave_b2n3s-10,2.0,3,-10,125.0,0.0065477957022952
standard,BCwave_b2n3s-10,2.0,3,-10,126.0,0.0067838536516603
standard,BCwave_b2n3s-10,2.0,3,-10,127.0,0.0070226597907199
standard,BCwave_b2n3s-10,2.0,3,-10,128.0,0.0072742893111079
standard,BCwave_b2n3s-10,2.0,3,-10,129.0,0.0075375097019236
standard,BCwave_b2n3s-10,2.0,3,-10,130.0,0.0078090671403196
standard,BCwave_b2n3s-10,2.0,3,-10,131.0,0.0080944742280536
standard,BCwave_b2n3s-10,2.0,3,-10,132.0,0.0083936736029618
standard,BCwave_b2n3s-10,2.0,3,-10,133.0,0.0087006445409322
standard,BCwave_b2n3s-10,2.0,3,-10,134.0,0.009015899345759
standard,BCwave_b2n3s-10,2.0,3,-10,135.0,0.009343494825753
standard,BCwave_b2n3s-10,2.0,3,-10,136.0,0.009689260387257
standard,BCwave_b2n3s-10,2.0,3,-10,137.0,0.0100534123535699
standard,BCwave_b2n3s-10,2.0,3,-10,138.0,0.0104310540257669
standard,BCwave_b2n3s-10,2.0,3,-10,139.0,0.0108290688203825
standard,BCwave_b2n3s-10,2.0,3,-10,140.0,0.0112544550816668
standard,BCwave_b2n3s-10,2.0,3,-10,141.0,0.0116860888763249
standard,BCwave_b2n3s-10,2.0,3,-10,142.0,0.0121119281182012
standard,BCwave_b2n3s-10,2.0,3,-10,143.0,0.0125647740609429
standard,BCwave_b2n3s-10,2.0,3,-10,144.0,0.0130532275603112
standard,BCwave_b2n3s-10,2.0,3,-10,145.0,0.0135496018299579
standard,BCwave_b2n3s-10,2.0,3,-10,146.0,0.0140688153451693
standard,BCwave_b2n3s-10,2.0,3,-10,147.0,0.0146288018195919
standard,BCwave_b2n3s-10,2.0,3,-10,148.0,0.0151972069467898
standard,BCwave_b2n3s-10,2.0,3,-10,149.0,0.0157688974399062
standard,BCwave_b2n3s-10,2.0,3,-10,150.0,0.0163697495079526
standard,BCwave_b2n3s-10,2.0,3,-10,151.0,0.0170068212229032
standard,BCwave_b2n3s-10,2.0,3,-10,152.0,0.0176756053992984
standard,BCwave_b2n3s-10,2.0,3,-10,153.0,0.0183699972170335
standard,BCwave_b2n3s-10,2.0,3,-10,154.0,0.0190846907339594
standard,BCwave_b2n3s-10,2.0,3,-10,155.0,0.0198272266884591
standard,BCwave_b2n3s-10,2.0,3,-10,156.0,0.0206081251251692
standard,BCwave_b2n3s-10,2.0,3,-10,157.0,0.0214216205012729
standard,BCwave_b2n3s-10,2.0,3,-10,158.0,0.0222588559454888
standard,BCwave_b2n3s-10,2.0,3,-10,159.0,0.0231237032275373
standard,BCwave_b2n3s-10,2.0,3,-10,160.0,0.0240289417678792
standard,BCwave_b2n3s-10,2.0,3,-10,161.0,0.0249794839364894
standard,BCwave_b2n3s-10,2.0,3,-10,162.0,0.0259711745043424
standard,BCwave_b2n3s-10,2.0,3,-10,163.0,0.0270039649878544
standard,BCwave_b2n3s-10,2.0,3,-10,164.0,0.0280767358013428
standard,BCwave_b2n3s-10,2.0,3,-10,165.0,0.0291924644418544
standard,BCwave_b2n3s-10,2.0,3,-10,166.0,0.0303506102741382
standard,BCwave_b2n3s-10,2.0,3,-10,167.0,0.0315550731064563
standard,BCwave_b2n3s-10,2.0,3,-10,168.0,0.0328153567491008
standard,BCwave_b2n3s-10,2.0,3,-10,169.0,0.0341325254751121
standard,BCwave_b2n3s-10,2.0,3,-10,170.0,0.0354988250709934
standard,BCwave_b2n3s-10,2.0,3,-10,171.0,0.0369143532826372
standard,BCwave_b2n3s-10,2.0,3,-10,172.0,0.0383911664285063
standard,BCwave_b2n3s-10,2.0,3,-10,173.0,0.0399372126780243
standard,BCwave_b2n3s-10,2.0,3,-10,174.0,0.0415442692690357
standard,BCwave_b2n3s-10,2.0,3,-10,175.0,0.0432076239115976
standard,BCwave_b2n3s-10,2.0,3,-10,176.0,0.0449456515244098
standard,BCwave_b2n3s-10,2.0,3,-10,177.0,0.046763444120387
standard,BCwave_b2n3s-10,2.0,3,-10,178.0,0.0486414763197776
standard,BCwave_b2n3s-10,2.0,3,-10,179.0,0.0505927323527894
standard,BCwave_b2n3s-10,2.0,3,-10,180.0,0.0526528313451424
standard,BCwave_b2n3s-10,2.0,3,-10,181.0,0.0547991934737124
standard,BCwave_b2n3s-10,2.0,3,-10,182.0,0.0569904473397048
standard,BCwave_b2n3s-10,2.0,3,-10,183.0,0.0592610284974314
standard,BCwave_b2n3s-10,2.0,3,-10,184.0,0.0616727973354001
standard,BCwave_b2n3s-10,2.0,3,-10,185.0,0.0642098947473871
standard,BCwave_b2n3s-10,2.0,3,-10,186.0,0.0668293446078937
standard,BCwave_b2n3s-10,2.0,3,-10,187.0,0.069527026507741
standard,BCwave_b2n3s-10,2.0,3,-10,188.0,0.0723236118591202
standard,BCwave_b2n3s-10,2.0,3,-10,189.0,0.0752440088762058
standard,BCwave_b2n3s-10,2.0,3,-10,190.0,0.0783025649172297
standard,BCwave_b2n3s-10,2.0,3,-10,191.0,0.0814935543435911
standard,BCwave_b2n3s-10,2.0,3,-10,192.0,0.084814335416717
standard,BCwave_b2n3s-10,2.0,3,-10,193.0,0.0882718084647533
standard,BCwave_b2n3s-10,2.0,3,-10,194.0,0.091873770007686
standard,BCwave_b2n3s-10,2.0,3,-10,195.0,0.0956227380928789
standard,BCwave_b2n3s-10,2.0,3,-10,196.0,0.0995232886146948
standard,BCwave_b2n3s-10,2.0,3,-10,197.0,0.1035823675767406
standard,BCwave_b2n3s-10,2.0,3,-10,198.0,0.1078033503772863
standard,BCwave_b2n3s-10,2.0,3,-10,199.0,0.1121921438248569
standard,BCwave_b2n3s-10,2.0,3,-10,200.0,0.1167634694094536
standard,BCwave_b2n3s-10,2.0,3,-10,201.0,0.1215266375847684
standard,BCwave_b2n3s-10,2.0,3,-10,202.0,0.1264867745704846
standard,BCwave_b2n3s-10,2.0,3,-10,203.0,0.1316518743938167
standard,BCwave_b2n3s-10,2.0,3,-10,204.0,0.1370362371872736
standard,BCwave_b2n3s-10,2.0,3,-10,205.0,0.1426494886057203
standard,BCwave_b2n3s-10,2.0,3,-10,206.0,0.1484899697131839
standard,BCwave_b2n3s-10,2.0,3,-10,207.0,0.1545563634082042
standard,BCwave_b2n3s-10,2.0,3,-10,208.0,0.1608690600002179
standard,BCwave_b2n3s-10,2.0,3,-10,209.0,0.1674497313175611
standard,BCwave_b2n3s-10,2.0,3,-10,210.0,0.1742981217476814
standard,BCwave_b2n3s-10,2.0,3,-10,211.0,0.1814088825725374
standard,BCwave_b2n3s-10,2.0,3,-10,212.0,0.1888087226305933
standard,BCwave_b2n3s-10,2.0,3,-10,213.0,0.1965372790587406
standard,BCwave_b2n3s-10,2.0,3,-10,214.0,0.2045871125479068
standard,BCwave_b2n3s-10,2.0,3,-10,215.0,0.212931659116744
standard,BCwave_b2n3s-10,2.0,3,-10,216.0,0.2216054128155438
standard,BCwave_b2n3s-10,2.0,3,-10,217.0,0.2306704447340626
standard,BCwave_b2n3s-10,2.0,3,-10,218.0,0.2401174579741063
standard,BCwave_b2n3s-10,2.0,3,-10,219.0,0.249901659391552
standard,BCwave_b2n3s-10,2.0,3,-10,220.0,0.2600457748093639
standard,BCwave_b2n3s-10,2.0,3,-10,221.0,0.270621981813629
standard,BCwave_b2n3s-10,2.0,3,-10,222.0,0.2816583838852822
standard,BCwave_b2n3s-10,2.0,3,-10,223.0,0.2931329112274918
standard,BCwave_b2n3s-10,2.0,3,-10,224.0,0.3050450193815038
standard,BCwave_b2n3s-10,2.0,3,-10,225.0,0.3174162734376952
standard,BCwave_b2n3s-10,2.0,3,-10,226.0,0.3302782976919466
standard,BCwave_b2n3s-10,2.0,3,-10,227.0,0.3436586727016407
standard,BCwave_b2n3s-10,2.0,3,-10,228.0,0.3575759908967746
standard,BCwave_b2n3s-10,2.0,3,-10,229.0,0.3720413133147137
standard,BCwave_b2n3s-10,2.0,3,-10,230.0,0.3870712127167752
standard,BCwave_b2n3s-10,2.0,3,-10,231.0,0.4026889105802349
standard,BCwave_b2n3s-10,2.0,3,-10,232.0,0.4189135113090743
standard,BCwave_b2n3s-10,2.0,3,-10,233.0,0.4357644150144684
standard,BCwave_b2n3s-10,2.0,3,-10,234.0,0.4532682013109689
standard,BCwave_b2n3s-10,2.0,3,-10,235.0,0.4714436809168951
standard,BCwave_b2n3s-10,2.0,3,-10,236.0,0.4903083692701245
standard,BCwave_b2n3s-10,2.0,3,-10,237.0,0.5098878665612124
standard,BCwave_b2n3s-10,2.0,3,-10,238.0,0.5302015030324951
standard,BCwave_b2n3s-10,2.0,3,-10,239.0,0.5512664134580523
standard,BCwave_b2n3s-10,2.0,3,-10,240.0,0.5731245116636251
standard,BCwave_b2n3s-10,2.0,3,-10,241.0,0.5958201449515785
standard,BCwave_b2n3s-10,2.0,3,-10,242.0,0.6193655877470441
standard,BCwave_b2n3s-10,2.0,3,-10,243.0,0.6437748014821031
standard,BCwave_b2n3s-10,2.0,3,-10,244.0,0.6690811135959507
standard,BCwave_b2n3s-10,2.0,3,-10,245.0,0.6953286425555547
standard,BCwave_b2n3s-10,2.0,3,-10,246.0,0.7225396097841512
standard,BCwave_b2n3s-10,2.0,3,-10,247.0,0.7507057895616173
standard,BCwave_b2n3s-10,2.0,3,-10,248.0,0.7798419024093427
standard,BCwave_b2n3s-10,2.0,3,-10,249.0,0.8100017237818544
standard,BCwave_b2n3s-10,2.0,3,-10,250.0,0.8412422426040194
standard,BCwave_b2n3s-10,2.0,3,-10,251.0,0.8735929476265456
standard,BCwave_b2n3s-10,2.0,3,-10,252.0,0.9070493649327552
standard,BCwave_b2n3s-10,2.0,3,-10,253.0,0.9416647572348962
standard,BCwave_b2n3s-10,2.0,3,-10,254.0,0.9774916401370932
standard,BCwave_b2n3s-10,2.0,3,-10,255.0,1.014540315992406
