ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count,eke_domain,jet_relative_half_width_deg
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,50.0,0.0009014543320517987,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,100.0,0.0030412214109674096,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,150.0,-0.0003404842006459244,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,200.0,-0.02709676972345302,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,250.0,-0.06034340787875025,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,300.0,0.013540302819915508,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,400.0,0.35232300977957876,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,500.0,0.7464389863767122,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,600.0,1.1462783170373816,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,700.0,1.4510634855220192,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,850.0,2.180790581201252,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,925.0,2.774259774308456,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,975.0,3.0135818468896964,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,1000.0,3.0153444252516093,300.0,337.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,10.0,0.000146005230238767,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,50.0,0.0013198908974035558,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,100.0,0.005356502126563679,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,150.0,-0.00874637474771589,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,200.0,-0.07725976915522055,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,250.0,-0.15735276890071956,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,300.0,-0.06490254486826333,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,400.0,0.41444686529311264,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,500.0,0.9531439353119243,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,600.0,1.4499501938169652,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,700.0,1.832385534589941,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,850.0,3.031361850825223,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,925.0,3.742770406332883,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,975.0,3.961311020634391,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s5,1.0,6,5,eddy_heat_flux_vT,1000.0,3.8500764153220435,294.0,337.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,10.0,0.00018815147424382822,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,50.0,0.001397465075743163,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,100.0,0.005679416575557774,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,150.0,-0.027250425136160283,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,200.0,-0.15634426953537123,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,250.0,-0.2897434497163409,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,300.0,-0.1972493990546181,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,400.0,0.3905485925220308,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,500.0,1.1027977069218953,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,600.0,1.7404107281139918,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,700.0,2.2917848768688382,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,850.0,4.0600412005469915,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,925.0,4.808207977385748,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,975.0,4.957237033616929,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s10,1.0,6,10,eddy_heat_flux_vT,1000.0,4.832764807201567,292.0,333.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,10.0,0.0003317259374119702,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,50.0,0.007015584322113183,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,100.0,0.029961700220742533,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,150.0,-0.11171736592246641,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,200.0,0.11445455974148165,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,250.0,0.4296265725166567,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,300.0,0.8064850376498315,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,400.0,1.722353785268722,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,500.0,2.7269845777942288,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,600.0,3.7733289503282115,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,700.0,4.729664833314957,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,850.0,8.41761722872334,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,925.0,11.18263456898351,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,975.0,12.49517705363612,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-10,1.5,1,-10,eddy_heat_flux_vT,1000.0,12.498442711368684,311.0,341.0,31,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,10.0,0.0005481943637064165,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,50.0,0.01616277247119476,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,100.0,-0.04069858499090461,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,150.0,-0.3914211033021702,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,200.0,0.023348816848524353,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,250.0,0.6659697495839175,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,300.0,1.4270612001419067,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,400.0,3.0701844341614666,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,500.0,4.767122128430535,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,600.0,6.303550678140977,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,700.0,8.222605256473317,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,850.0,14.653826994054457,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,925.0,18.247431502622717,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,975.0,19.14670540304745,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s-5,1.5,1,-5,eddy_heat_flux_vT,1000.0,18.765979879042682,305.0,338.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,10.0,0.0011615192397584906,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,50.0,0.023861976223997772,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,100.0,-0.1583826933056116,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,150.0,-0.6061780983582139,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,200.0,-0.1174931456334889,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,250.0,0.7657766453921795,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,300.0,1.8882065415382385,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,400.0,4.409921325743198,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,500.0,6.862761989235878,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,600.0,8.724501013755798,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,700.0,11.453824400901794,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,850.0,20.090357899665833,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,925.0,23.522267758846283,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,975.0,23.791889786720276,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1,1.5,1,0,eddy_heat_flux_vT,1000.0,23.91953146457672,289.0,320.0,32,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,10.0,0.0026278913396203685,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,50.0,0.03651472791615459,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,100.0,-0.19813071646624142,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,150.0,-0.55963574267096,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,200.0,-0.1488191888978084,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,250.0,0.6882974099781778,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,300.0,1.9064392861392763,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,400.0,4.868084583017561,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,500.0,7.498557421896193,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,600.0,9.335522002644009,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,700.0,12.70549111896091,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,850.0,22.20658387078179,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,925.0,24.840373622046577,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,975.0,25.190065383911133,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s5,1.5,1,5,eddy_heat_flux_vT,1000.0,26.721668349372017,275.0,310.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,10.0,0.0030443354793903183,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,50.0,0.03503436533639492,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,100.0,-0.3438622570138867,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,150.0,-0.8722799703226252,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,200.0,-0.2774984523401422,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,250.0,0.6529943059056492,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,300.0,1.7663296743974848,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,400.0,4.423453601740174,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,500.0,6.475988048618123,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,600.0,7.874072309267723,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,700.0,11.170733484171205,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,850.0,18.438031374397923,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,925.0,19.827826936366193,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,975.0,20.83121868715448,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n1s10,1.5,1,10,eddy_heat_flux_vT,1000.0,22.47266009702521,271.0,329.0,59,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,10.0,0.00015743548013873537,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,50.0,0.001575573750650855,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,100.0,0.02338880742037738,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,150.0,0.00809131335053179,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,200.0,0.10330060648697394,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,250.0,0.22743651822761254,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,300.0,0.37065050778565584,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,400.0,0.7413764618061207,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,500.0,1.203759323667597,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,600.0,1.7769381161089297,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,700.0,2.293546367574621,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,850.0,3.5623378312146223,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,925.0,4.638163725535075,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,975.0,5.140452261324282,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-10,1.5,3,-10,eddy_heat_flux_vT,1000.0,5.288416526935719,318.0,344.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,10.0,0.0002605110714544675,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,50.0,0.0053395810137901985,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,100.0,0.011079891092543091,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,150.0,-0.09781415568930762,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,200.0,0.11584167863641466,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,250.0,0.3990630354200091,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,300.0,0.7241716861724854,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,400.0,1.49755243233272,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,500.0,2.3026074375425067,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,600.0,3.096804128374372,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,700.0,3.8306030000959126,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,850.0,6.049768679482597,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,925.0,7.590695422036307,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,975.0,8.35478515625,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s-5,1.5,3,-5,eddy_heat_flux_vT,1000.0,8.45950483594622,306.0,340.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,10.0,0.0003313136325092413,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,50.0,0.010405631401599983,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,100.0,-0.02800756563933996,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,150.0,-0.31316237571911937,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,200.0,0.05549862035191976,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,250.0,0.5894755239670093,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,300.0,1.195066409233289,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,400.0,2.449027581092639,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,500.0,3.625603492443378,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,600.0,4.7484145775819435,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,700.0,6.099434021191719,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,850.0,10.319736407353329,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,925.0,12.474016165122007,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,975.0,13.30180468926063,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3,1.5,3,0,eddy_heat_flux_vT,1000.0,13.22306312658848,302.0,340.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,10.0,0.00031959089569032326,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,50.0,0.01200826077588967,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,100.0,-0.11097584984132222,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,150.0,-0.5312401252133506,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,200.0,-0.07455993465014867,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,250.0,0.7203163410936083,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,300.0,1.6424697399139405,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,400.0,3.456360217503139,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,500.0,5.063785811832973,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,600.0,6.479909610748291,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,700.0,8.437150165012904,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,850.0,14.204814338684082,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,925.0,16.152622985839844,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,975.0,16.914903041294643,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s5,1.5,3,5,eddy_heat_flux_vT,1000.0,16.942293657575334,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,10.0,0.0007172235434743069,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,50.0,0.01456355829449261,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,100.0,-0.15072425432941494,270.0,303.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b15n3s10,1.5,3,10,eddy_heat_flux_vT,150.0,-0.5405669711968478,270.0,303.0,34,25–90°N area–mass weighted,15.0
