ensemble,case,b,n,s,time_h,eke_nh_area_mass_weighted_m2_s-2
u30,BCwave_b2_u30_n1_s0,2.0,1,0,140.0,0.046362720665870695
u30,BCwave_b2_u30_n1_s0,2.0,1,0,141.0,0.048950047723042164
u30,BCwave_b2_u30_n1_s0,2.0,1,0,142.0,0.05169053321730307
u30,BCwave_b2_u30_n1_s0,2.0,1,0,143.0,0.05461887363254195
u30,BCwave_b2_u30_n1_s0,2.0,1,0,144.0,0.05767806264740468
u30,BCwave_b2_u30_n1_s0,2.0,1,0,145.0,0.06086434329554127
u30,BCwave_b2_u30_n1_s0,2.0,1,0,146.0,0.06428477252743345
u30,BCwave_b2_u30_n1_s0,2.0,1,0,147.0,0.06795907494263209
u30,BCwave_b2_u30_n1_s0,2.0,1,0,148.0,0.07180554185295111
u30,BCwave_b2_u30_n1_s0,2.0,1,0,149.0,0.0758312914366771
u30,BCwave_b2_u30_n1_s0,2.0,1,0,150.0,0.08009435162191222
u30,BCwave_b2_u30_n1_s0,2.0,1,0,151.0,0.0846084888053732
u30,BCwave_b2_u30_n1_s0,2.0,1,0,152.0,0.08938856400139154
u30,BCwave_b2_u30_n1_s0,2.0,1,0,153.0,0.09445950435119826
u30,BCwave_b2_u30_n1_s0,2.0,1,0,154.0,0.09982051799498734
u30,BCwave_b2_u30_n1_s0,2.0,1,0,155.0,0.10547264114854962
u30,BCwave_b2_u30_n1_s0,2.0,1,0,156.0,0.1114330710586525
u30,BCwave_b2_u30_n1_s0,2.0,1,0,157.0,0.11772319970053609
u30,BCwave_b2_u30_n1_s0,2.0,1,0,158.0,0.1243730961998031
u30,BCwave_b2_u30_n1_s0,2.0,1,0,159.0,0.13141939429967398
u30,BCwave_b2_u30_n1_s0,2.0,1,0,160.0,0.13888892072051418
u30,BCwave_b2_u30_n1_s0,2.0,1,0,161.0,0.1467938875260427
u30,BCwave_b2_u30_n1_s0,2.0,1,0,162.0,0.15514575897499566
u30,BCwave_b2_u30_n1_s0,2.0,1,0,163.0,0.16396388317295757
u30,BCwave_b2_u30_n1_s0,2.0,1,0,164.0,0.17327940866752178
u30,BCwave_b2_u30_n1_s0,2.0,1,0,165.0,0.18311953427274896
u30,BCwave_b2_u30_n1_s0,2.0,1,0,166.0,0.19351459673762073
u30,BCwave_b2_u30_n1_s0,2.0,1,0,167.0,0.20450196874790602
u30,BCwave_b2_u30_n1_s0,2.0,1,0,168.0,0.21612549810371395
u30,BCwave_b2_u30_n1_s0,2.0,1,0,169.0,0.22842348676981447
u30,BCwave_b2_u30_n1_s0,2.0,1,0,170.0,0.24142470599852142
u30,BCwave_b2_u30_n1_s0,2.0,1,0,171.0,0.2551558921142885
u30,BCwave_b2_u30_n1_s0,2.0,1,0,172.0,0.26965630448788863
u30,BCwave_b2_u30_n1_s0,2.0,1,0,173.0,0.2849825367400836
u30,BCwave_b2_u30_n1_s0,2.0,1,0,174.0,0.3011924600394696
u30,BCwave_b2_u30_n1_s0,2.0,1,0,175.0,0.31832828249004697
u30,BCwave_b2_u30_n1_s0,2.0,1,0,176.0,0.33643067861600207
u30,BCwave_b2_u30_n1_s0,2.0,1,0,177.0,0.35554625569657655
u30,BCwave_b2_u30_n1_s0,2.0,1,0,178.0,0.37573150582058135
u30,BCwave_b2_u30_n1_s0,2.0,1,0,179.0,0.39706545688339956
u30,BCwave_b2_u30_n1_s0,2.0,1,0,180.0,0.41960107799376073
u30,BCwave_b2_u30_n1_s0,2.0,1,0,181.0,0.44335870087324597
u30,BCwave_b2_u30_n1_s0,2.0,1,0,182.0,0.46844489275319723
u30,BCwave_b2_u30_n1_s0,2.0,1,0,183.0,0.49499507372301665
u30,BCwave_b2_u30_n1_s0,2.0,1,0,184.0,0.5230407303842423
u30,BCwave_b2_u30_n1_s0,2.0,1,0,185.0,0.5526127185357432
u30,BCwave_b2_u30_n1_s0,2.0,1,0,186.0,0.583842509545327
u30,BCwave_b2_u30_n1_s0,2.0,1,0,187.0,0.6168416741192398
u30,BCwave_b2_u30_n1_s0,2.0,1,0,188.0,0.6516409662349757
u30,BCwave_b2_u30_n1_s0,2.0,1,0,189.0,0.6883081704665688
u30,BCwave_b2_u30_n1_s0,2.0,1,0,190.0,0.7269886221505846
u30,BCwave_b2_u30_n1_s0,2.0,1,0,191.0,0.7678313530001355
u30,BCwave_b2_u30_n1_s0,2.0,1,0,192.0,0.8109348967079039
u30,BCwave_b2_u30_n1_s0,2.0,1,0,193.0,0.8563793151122981
u30,BCwave_b2_u30_n1_s0,2.0,1,0,194.0,0.9042596338541119
u30,BCwave_b2_u30_n1_s0,2.0,1,0,195.0,0.9547084681010412
u30,BCwave_b2_u30_n1_s0,2.0,1,0,196.0,1.0078756241329418
u30,BCwave_b2_u30_n1_s0,2.0,1,0,197.0,1.063896335952347
u30,BCwave_b2_u30_n1_s0,2.0,1,0,198.0,1.1228949302043458
u30,BCwave_b2_u30_n1_s0,2.0,1,0,199.0,1.1849961342063584
u30,BCwave_b2_u30_n1_s0,2.0,1,0,200.0,1.2503385313922624
u30,BCwave_b2_u30_n1_s0,2.0,1,0,201.0,1.3190709678325652
u30,BCwave_b2_u30_n1_s0,2.0,1,0,202.0,1.3913628588981644
u30,BCwave_b2_u30_n1_s0,2.0,1,0,203.0,1.4673752829613704
u30,BCwave_b2_u30_n1_s0,2.0,1,0,204.0,1.5472873173797939
u30,BCwave_b2_u30_n1_s0,2.0,1,0,205.0,1.6312713604372773
u30,BCwave_b2_u30_n1_s0,2.0,1,0,206.0,1.7194971807330925
u30,BCwave_b2_u30_n1_s0,2.0,1,0,207.0,1.8120996723206655
u30,BCwave_b2_u30_n1_s0,2.0,1,0,208.0,1.90920800655769
u30,BCwave_b2_u30_n1_s0,2.0,1,0,209.0,2.0109600646188897
u30,BCwave_b2_u30_n1_s0,2.0,1,0,210.0,2.117549587508412
u30,BCwave_b2_u30_n1_s0,2.0,1,0,211.0,2.2291287567640916
u30,BCwave_b2_u30_n1_s0,2.0,1,0,212.0,2.345921829551509
u30,BCwave_b2_u30_n1_s0,2.0,1,0,213.0,2.468090917563716
u30,BCwave_b2_u30_n1_s0,2.0,1,0,214.0,2.595813566772523
u30,BCwave_b2_u30_n1_s0,2.0,1,0,215.0,2.7292997481222905
u30,BCwave_b2_u30_n1_s0,2.0,1,0,216.0,2.8686117188935576
u30,BCwave_b2_u30_n1_s0,2.0,1,0,217.0,3.013872662445617
u30,BCwave_b2_u30_n1_s0,2.0,1,0,218.0,3.1652190339855846
u30,BCwave_b2_u30_n1_s0,2.0,1,0,219.0,3.322858604821461
u30,BCwave_b2_u30_n1_s0,2.0,1,0,220.0,3.4867007465964903
u30,BCwave_b2_u30_n1_s0,2.0,1,0,221.0,3.6571363098693643
u30,BCwave_b2_u30_n1_s0,2.0,1,0,222.0,3.833719734731895
u30,BCwave_b2_u30_n1_s0,2.0,1,0,223.0,4.017067222937646
u30,BCwave_b2_u30_n1_s0,2.0,1,0,224.0,4.207115163213598
u30,BCwave_b2_u30_n1_s0,2.0,1,0,225.0,4.40357174400738
u30,BCwave_b2_u30_n1_s0,2.0,1,0,226.0,4.607052988713629
u30,BCwave_b2_u30_n1_s0,2.0,1,0,227.0,4.816396178484216
u30,BCwave_b2_u30_n1_s0,2.0,1,0,228.0,5.03286346929973
u30,BCwave_b2_u30_n1_s0,2.0,1,0,229.0,5.255346070089735
u30,BCwave_b2_u30_n1_s0,2.0,1,0,230.0,5.484712650572312
u30,BCwave_b2_u30_n1_s0,2.0,1,0,231.0,5.719852673319787
u30,BCwave_b2_u30_n1_s0,2.0,1,0,232.0,5.961114059208932
u30,BCwave_b2_u30_n1_s0,2.0,1,0,233.0,6.208553359100027
u30,BCwave_b2_u30_n1_s0,2.0,1,0,234.0,6.460865778530174
u30,BCwave_b2_u30_n1_s0,2.0,1,0,235.0,6.7194650216510965
u30,BCwave_b2_u30_n1_s0,2.0,1,0,236.0,6.981866522914514
u30,BCwave_b2_u30_n1_s0,2.0,1,0,237.0,7.249555392181423
u30,BCwave_b2_u30_n1_s0,2.0,1,0,238.0,7.522242992780989
u30,BCwave_b2_u30_n1_s0,2.0,1,0,239.0,7.7977220619861765
u30,BCwave_b2_u30_n1_s0,2.0,1,0,240.0,8.07862349115548
u30,BCwave_b2_u30_n1_s0,2.0,1,0,241.0,8.361994089230997
u30,BCwave_b2_u30_n1_s0,2.0,1,0,242.0,8.6493290357518
u30,BCwave_b2_u30_n1_s0,2.0,1,0,243.0,8.938759534051723
u30,BCwave_b2_u30_n1_s0,2.0,1,0,244.0,9.229293153650554
u30,BCwave_b2_u30_n1_s0,2.0,1,0,245.0,9.522496343277764
u30,BCwave_b2_u30_n1_s0,2.0,1,0,246.0,9.814371921878159
u30,BCwave_b2_u30_n1_s0,2.0,1,0,247.0,10.10782732445418
u30,BCwave_b2_u30_n1_s0,2.0,1,0,248.0,10.400480297009265
u30,BCwave_b2_u30_n1_s0,2.0,1,0,249.0,10.694032884388005
u30,BCwave_b2_u30_n1_s0,2.0,1,0,250.0,10.987900396182548
u30,BCwave_b2_u30_n1_s0,2.0,1,0,251.0,11.279490844562662
u30,BCwave_b2_u30_n1_s0,2.0,1,0,252.0,11.571478863691507
u30,BCwave_b2_u30_n1_s0,2.0,1,0,253.0,11.861327764721349
u30,BCwave_b2_u30_n1_s0,2.0,1,0,254.0,12.149190473031668
u30,BCwave_b2_u30_n1_s0,2.0,1,0,255.0,12.432884151129347
u30,BCwave_b2_u30_n1_s0,2.0,1,0,256.0,12.716218624719758
u30,BCwave_b2_u30_n1_s0,2.0,1,0,257.0,12.993809707807637
u30,BCwave_b2_u30_n1_s0,2.0,1,0,258.0,13.27029158101907
u30,BCwave_b2_u30_n1_s0,2.0,1,0,259.0,13.546576601101005
u30,BCwave_b2_u30_n1_s0,2.0,1,0,260.0,13.821097123326586
u30,BCwave_b2_u30_n1_s0,2.0,1,0,261.0,14.089917018539968
u30,BCwave_b2_u30_n1_s0,2.0,1,0,262.0,14.357108882197442
u30,BCwave_b2_u30_n1_s0,2.0,1,0,263.0,14.62018243444078
u30,BCwave_b2_u30_n1_s0,2.0,1,0,264.0,14.882268861309546
u30,BCwave_b2_u30_n1_s0,2.0,1,0,265.0,15.143282852826356
u30,BCwave_b2_u30_n1_s0,2.0,1,0,266.0,15.40197587061934
u30,BCwave_b2_u30_n1_s0,2.0,1,0,267.0,15.658440031521613
u30,BCwave_b2_u30_n1_s0,2.0,1,0,268.0,15.911449356197444
u30,BCwave_b2_u30_n1_s0,2.0,1,0,269.0,16.163630763490747
u30,BCwave_b2_u30_n1_s0,2.0,1,0,270.0,16.418185379772616
u30,BCwave_b2_u30_n1_s0,2.0,1,0,271.0,16.675760978773937
u30,BCwave_b2_u30_n1_s0,2.0,1,0,272.0,16.935484625698383
u30,BCwave_b2_u30_n1_s0,2.0,1,0,273.0,17.199132389188446
u30,BCwave_b2_u30_n1_s0,2.0,1,0,274.0,17.46656381674066
u30,BCwave_b2_u30_n1_s0,2.0,1,0,275.0,17.740287792675474
u30,BCwave_b2_u30_n1_s0,2.0,1,0,276.0,18.022220216125287
u30,BCwave_b2_u30_n1_s0,2.0,1,0,277.0,18.30987024853991
u30,BCwave_b2_u30_n1_s0,2.0,1,0,278.0,18.604284443939598
u30,BCwave_b2_u30_n1_s0,2.0,1,0,279.0,18.90480832862806
u30,BCwave_b2_u30_n1_s0,2.0,1,0,280.0,19.213602697172913
u30,BCwave_b2_u30_n1_s0,2.0,1,0,281.0,19.530595797607283
u30,BCwave_b2_u30_n1_s0,2.0,1,0,282.0,19.856069200186212
u30,BCwave_b2_u30_n1_s0,2.0,1,0,283.0,20.187862932863627
u30,BCwave_b2_u30_n1_s0,2.0,1,0,284.0,20.525661001698722
u30,BCwave_b2_u30_n1_s0,2.0,1,0,285.0,20.868344671158702
u30,BCwave_b2_u30_n1_s0,2.0,1,0,286.0,21.223549450522484
u30,BCwave_b2_u30_n1_s0,2.0,1,0,287.0,21.590757427898883
u30,BCwave_b2_u30_n1_s0,2.0,1,0,288.0,21.967516625358076
u30,BCwave_b2_u30_n1_s0,2.0,1,0,289.0,22.3534072834275
u30,BCwave_b2_u30_n1_s0,2.0,1,0,290.0,22.750089727444156
u30,BCwave_b2_u30_n1_s0,2.0,1,0,291.0,23.157756133354024
u30,BCwave_b2_u30_n1_s0,2.0,1,0,292.0,23.574584501427097
u30,BCwave_b2_u30_n1_s0,2.0,1,0,293.0,24.00069759470412
u30,BCwave_b2_u30_n1_s0,2.0,1,0,294.0,24.435032309397112
u30,BCwave_b2_u30_n1_s0,2.0,1,0,295.0,24.87685061831672
u30,BCwave_b2_u30_n1_s0,2.0,1,0,296.0,25.324424268661407
u30,BCwave_b2_u30_n1_s0,2.0,1,0,297.0,25.779082495460003
u30,BCwave_b2_u30_n1_s0,2.0,1,0,298.0,26.23890956717394
u30,BCwave_b2_u30_n1_s0,2.0,1,0,299.0,26.702786071955735
u30,BCwave_b2_u30_n1_s0,2.0,1,0,300.0,27.168488789021833
u30,BCwave_b2_u30_n1_s0,2.0,1,0,301.0,27.63434009180978
u30,BCwave_b2_u30_n1_s0,2.0,1,0,302.0,28.09818445096968
u30,BCwave_b2_u30_n1_s0,2.0,1,0,303.0,28.559397852307487
u30,BCwave_b2_u30_n1_s0,2.0,1,0,304.0,29.018915734347633
u30,BCwave_b2_u30_n1_s0,2.0,1,0,305.0,29.474534862480986
u30,BCwave_b2_u30_n1_s0,2.0,1,0,306.0,29.924476976894972
u30,BCwave_b2_u30_n1_s0,2.0,1,0,307.0,30.36852308332548
u30,BCwave_b2_u30_n1_s0,2.0,1,0,308.0,30.806135021634944
u30,BCwave_b2_u30_n1_s0,2.0,1,0,309.0,31.235420503179718
u30,BCwave_b2_u30_n1_s0,2.0,1,0,310.0,31.655210215144326
u30,BCwave_b2_u30_n1_s0,2.0,1,0,311.0,32.0680750929801
u30,BCwave_b2_u30_n1_s0,2.0,1,0,312.0,32.468875716530455
u30,BCwave_b2_u30_n1_s0,2.0,1,0,313.0,32.860731766123656
u30,BCwave_b2_u30_n1_s0,2.0,1,0,314.0,33.239402123594424
u30,BCwave_b2_u30_n1_s0,2.0,1,0,315.0,33.60336350757121
u30,BCwave_b2_u30_n1_s0,2.0,1,0,316.0,33.95206986833865
u30,BCwave_b2_u30_n1_s0,2.0,1,0,317.0,34.286509163357906
u30,BCwave_b2_u30_n1_s0,2.0,1,0,318.0,34.60607348516193
u30,BCwave_b2_u30_n1_s0,2.0,1,0,319.0,34.910331468029305
u30,BCwave_b2_u30_n1_s0,2.0,1,0,320.0,35.20193673089487
u30,BCwave_b2_u30_n1_s0,2.0,1,0,321.0,35.484410109950616
u30,BCwave_b2_u30_n1_s0,2.0,1,0,322.0,35.757570444147234
u30,BCwave_b2_u30_n1_s0,2.0,1,0,323.0,36.014809408222014
u30,BCwave_b2_u30_n1_s0,2.0,1,0,324.0,36.25910999934192
u30,BCwave_b2_u30_n1_s0,2.0,1,0,325.0,36.49128715273845
u30,BCwave_b2_u30_n1_s0,2.0,1,0,326.0,36.71270122357016
u30,BCwave_b2_u30_n1_s0,2.0,1,0,327.0,36.92536250002214
u30,BCwave_b2_u30_n1_s0,2.0,1,0,328.0,37.128640753074386
u30,BCwave_b2_u30_n1_s0,2.0,1,0,329.0,37.324981017266396
u30,BCwave_b2_u30_n1_s0,2.0,1,0,330.0,37.51362126272364
u30,BCwave_b2_u30_n1_s0,2.0,1,0,331.0,37.69459060063354
u30,BCwave_b2_u30_n1_s0,2.0,1,0,332.0,37.86733561024922
u30,BCwave_b2_u30_n1_s0,2.0,1,0,333.0,38.03582306452055
u30,BCwave_b2_u30_n1_s0,2.0,1,0,334.0,38.19965148382813
u30,BCwave_b2_u30_n1_s0,2.0,1,0,335.0,38.361904689835704
u30,BCwave_b2_u30_n1_s0,2.0,1,0,336.0,38.51634499785999
u30,BCwave_b2_u30_n1_s0,2.0,1,0,337.0,38.66467077470125
u30,BCwave_b2_u30_n1_s0,2.0,1,0,338.0,38.808857748512644
u30,BCwave_b2_u30_n1_s0,2.0,1,0,339.0,38.95325626173068
u30,BCwave_b2_u30_n1_s0,2.0,1,0,340.0,39.0972575129707
u30,BCwave_b2_u30_n1_s0,2.0,1,0,341.0,39.239717213757736
u30,BCwave_b2_u30_n1_s0,2.0,1,0,342.0,39.37929796267305
u30,BCwave_b2_u30_n1_s0,2.0,1,0,343.0,39.518723865779165
u30,BCwave_b2_u30_n1_s0,2.0,1,0,344.0,39.658415175872484
u30,BCwave_b2_u30_n1_s0,2.0,1,0,345.0,39.79842428007365
u30,BCwave_b2_u30_n1_s0,2.0,1,0,346.0,39.93818599387386
u30,BCwave_b2_u30_n1_s0,2.0,1,0,347.0,40.077476744289314
u30,BCwave_b2_u30_n1_s0,2.0,1,0,348.0,40.21648300096011
u30,BCwave_b2_u30_n1_s0,2.0,1,0,349.0,40.35415480457341
u30,BCwave_b2_u30_n1_s0,2.0,1,0,350.0,40.497560693425875
u30,BCwave_b2_u30_n1_s0,2.0,1,0,351.0,40.64781917425957
u30,BCwave_b2_u30_n1_s0,2.0,1,0,352.0,40.80127944783878
u30,BCwave_b2_u30_n1_s0,2.0,1,0,353.0,40.96091060457091
u30,BCwave_b2_u30_n1_s0,2.0,1,0,354.0,41.12641327945193
u30,BCwave_b2_u30_n1_s0,2.0,1,0,355.0,41.29621812342818
u30,BCwave_b2_u30_n1_s0,2.0,1,0,356.0,41.47446301921455
u30,BCwave_b2_u30_n1_s0,2.0,1,0,357.0,41.658648787770005
u30,BCwave_b2_u30_n1_s0,2.0,1,0,358.0,41.845482207072614
u30,BCwave_b2_u30_n1_s0,2.0,1,0,359.0,42.03838938499543
u30,BCwave_b2_u30_n1_s0,2.0,1,0,360.0,42.235846851414045
u30,BCwave_b2_u30_n1_s5,2.0,1,5,1.0,0.0008991062700964972
u30,BCwave_b2_u30_n1_s5,2.0,1,5,2.0,0.0008946465897704663
u30,BCwave_b2_u30_n1_s5,2.0,1,5,3.0,0.0008728608333519732
u30,BCwave_b2_u30_n1_s5,2.0,1,5,4.0,0.0008579575200373282
u30,BCwave_b2_u30_n1_s5,2.0,1,5,5.0,0.0008238867101665526
u30,BCwave_b2_u30_n1_s5,2.0,1,5,6.0,0.0007872933751608212
u30,BCwave_b2_u30_n1_s5,2.0,1,5,7.0,0.0007541971880506863
u30,BCwave_b2_u30_n1_s5,2.0,1,5,8.0,0.0007271013579026636
u30,BCwave_b2_u30_n1_s5,2.0,1,5,9.0,0.0006968349484022314
u30,BCwave_b2_u30_n1_s5,2.0,1,5,10.0,0.0006791271232806517
u30,BCwave_b2_u30_n1_s5,2.0,1,5,11.0,0.0006636927074855837
u30,BCwave_b2_u30_n1_s5,2.0,1,5,12.0,0.000646828786051292
u30,BCwave_b2_u30_n1_s5,2.0,1,5,13.0,0.0006337217241298918
u30,BCwave_b2_u30_n1_s5,2.0,1,5,14.0,0.0006249697122345482
u30,BCwave_b2_u30_n1_s5,2.0,1,5,15.0,0.0006226309497575612
u30,BCwave_b2_u30_n1_s5,2.0,1,5,16.0,0.0006211653440835719
u30,BCwave_b2_u30_n1_s5,2.0,1,5,17.0,0.000622146328525298
u30,BCwave_b2_u30_n1_s5,2.0,1,5,18.0,0.0006250653377552801
u30,BCwave_b2_u30_n1_s5,2.0,1,5,19.0,0.0006282100820734404
u30,BCwave_b2_u30_n1_s5,2.0,1,5,20.0,0.000632095599468079
u30,BCwave_b2_u30_n1_s5,2.0,1,5,21.0,0.0006372467800508246
u30,BCwave_b2_u30_n1_s5,2.0,1,5,22.0,0.0006451371050609807
u30,BCwave_b2_u30_n1_s5,2.0,1,5,23.0,0.0006600736801305737
u30,BCwave_b2_u30_n1_s5,2.0,1,5,24.0,0.0006806906642507366
u30,BCwave_b2_u30_n1_s5,2.0,1,5,25.0,0.0006938763453898666
u30,BCwave_b2_u30_n1_s5,2.0,1,5,26.0,0.0007069102139449202
u30,BCwave_b2_u30_n1_s5,2.0,1,5,27.0,0.0007229917476058525
u30,BCwave_b2_u30_n1_s5,2.0,1,5,28.0,0.0007392579422750941
u30,BCwave_b2_u30_n1_s5,2.0,1,5,29.0,0.0007531068085751489
u30,BCwave_b2_u30_n1_s5,2.0,1,5,30.0,0.0007633432960094077
u30,BCwave_b2_u30_n1_s5,2.0,1,5,31.0,0.0007687192769992488
u30,BCwave_b2_u30_n1_s5,2.0,1,5,32.0,0.0007781550469956698
u30,BCwave_b2_u30_n1_s5,2.0,1,5,33.0,0.0007902590323313238
u30,BCwave_b2_u30_n1_s5,2.0,1,5,34.0,0.0007966343141386289
u30,BCwave_b2_u30_n1_s5,2.0,1,5,35.0,0.0007980343573925709
u30,BCwave_b2_u30_n1_s5,2.0,1,5,36.0,0.0007631309039741874
u30,BCwave_b2_u30_n1_s5,2.0,1,5,37.0,0.0008665325484399192
u30,BCwave_b2_u30_n1_s5,2.0,1,5,38.0,0.000828217346043934
u30,BCwave_b2_u30_n1_s5,2.0,1,5,39.0,0.0008168433263781031
u30,BCwave_b2_u30_n1_s5,2.0,1,5,40.0,0.0008303694474393617
u30,BCwave_b2_u30_n1_s5,2.0,1,5,41.0,0.0008451695058530635
u30,BCwave_b2_u30_n1_s5,2.0,1,5,42.0,0.0008500063838083559
u30,BCwave_b2_u30_n1_s5,2.0,1,5,43.0,0.0008599162995867167
u30,BCwave_b2_u30_n1_s5,2.0,1,5,44.0,0.0008756518187318316
u30,BCwave_b2_u30_n1_s5,2.0,1,5,45.0,0.0008952277264324494
u30,BCwave_b2_u30_n1_s5,2.0,1,5,46.0,0.0009150654735695501
u30,BCwave_b2_u30_n1_s5,2.0,1,5,47.0,0.0009362074912786858
u30,BCwave_b2_u30_n1_s5,2.0,1,5,48.0,0.0009509777110794157
u30,BCwave_b2_u30_n1_s5,2.0,1,5,49.0,0.0009638665352230044
u30,BCwave_b2_u30_n1_s5,2.0,1,5,50.0,0.0009829526756997555
u30,BCwave_b2_u30_n1_s5,2.0,1,5,51.0,0.0010101367077414362
u30,BCwave_b2_u30_n1_s5,2.0,1,5,52.0,0.001038550965527099
u30,BCwave_b2_u30_n1_s5,2.0,1,5,53.0,0.0010656217026101661
u30,BCwave_b2_u30_n1_s5,2.0,1,5,54.0,0.0010932588962486805
u30,BCwave_b2_u30_n1_s5,2.0,1,5,55.0,0.0011261327335927518
u30,BCwave_b2_u30_n1_s5,2.0,1,5,56.0,0.0011662358679668551
u30,BCwave_b2_u30_n1_s5,2.0,1,5,57.0,0.0012126908953999974
u30,BCwave_b2_u30_n1_s5,2.0,1,5,58.0,0.001263458358903823
u30,BCwave_b2_u30_n1_s5,2.0,1,5,59.0,0.0013111753459190206
u30,BCwave_b2_u30_n1_s5,2.0,1,5,60.0,0.0013534312151178742
u30,BCwave_b2_u30_n1_s5,2.0,1,5,61.0,0.0013986261585105485
u30,BCwave_b2_u30_n1_s5,2.0,1,5,62.0,0.0014486489654040669
u30,BCwave_b2_u30_n1_s5,2.0,1,5,63.0,0.0015082011314975282
u30,BCwave_b2_u30_n1_s5,2.0,1,5,64.0,0.001574832154057268
u30,BCwave_b2_u30_n1_s5,2.0,1,5,65.0,0.001639653661069461
u30,BCwave_b2_u30_n1_s5,2.0,1,5,66.0,0.0017038234962019991
u30,BCwave_b2_u30_n1_s5,2.0,1,5,67.0,0.001765197796835064
u30,BCwave_b2_u30_n1_s5,2.0,1,5,68.0,0.0018285759129675274
u30,BCwave_b2_u30_n1_s5,2.0,1,5,69.0,0.0019114983104941278
u30,BCwave_b2_u30_n1_s5,2.0,1,5,70.0,0.0020146762360615613
u30,BCwave_b2_u30_n1_s5,2.0,1,5,71.0,0.0020930506902750693
u30,BCwave_b2_u30_n1_s5,2.0,1,5,72.0,0.0021460693382414084
u30,BCwave_b2_u30_n1_s5,2.0,1,5,73.0,0.0022699064710523537
u30,BCwave_b2_u30_n1_s5,2.0,1,5,74.0,0.002415961746448118
u30,BCwave_b2_u30_n1_s5,2.0,1,5,75.0,0.0024915422549904626
u30,BCwave_b2_u30_n1_s5,2.0,1,5,76.0,0.0025893330221721297
u30,BCwave_b2_u30_n1_s5,2.0,1,5,77.0,0.0027196622684616282
u30,BCwave_b2_u30_n1_s5,2.0,1,5,78.0,0.0028584674173680017
u30,BCwave_b2_u30_n1_s5,2.0,1,5,79.0,0.0029960291226756035
u30,BCwave_b2_u30_n1_s5,2.0,1,5,80.0,0.003130596679481868
u30,BCwave_b2_u30_n1_s5,2.0,1,5,81.0,0.0032733227220859973
u30,BCwave_b2_u30_n1_s5,2.0,1,5,82.0,0.0034374118407139585
u30,BCwave_b2_u30_n1_s5,2.0,1,5,83.0,0.003618360213526022
u30,BCwave_b2_u30_n1_s5,2.0,1,5,84.0,0.003802871281165705
u30,BCwave_b2_u30_n1_s5,2.0,1,5,85.0,0.003989593181875725
u30,BCwave_b2_u30_n1_s5,2.0,1,5,86.0,0.004190707714486737
u30,BCwave_b2_u30_n1_s5,2.0,1,5,87.0,0.004410521308347603
u30,BCwave_b2_u30_n1_s5,2.0,1,5,88.0,0.004643763005866015
u30,BCwave_b2_u30_n1_s5,2.0,1,5,89.0,0.004886472699676778
u30,BCwave_b2_u30_n1_s5,2.0,1,5,90.0,0.0051493604094032305
u30,BCwave_b2_u30_n1_s5,2.0,1,5,91.0,0.005429645611351624
u30,BCwave_b2_u30_n1_s5,2.0,1,5,92.0,0.0057215324710739555
u30,BCwave_b2_u30_n1_s5,2.0,1,5,93.0,0.0060219273517996405
u30,BCwave_b2_u30_n1_s5,2.0,1,5,94.0,0.006336402575280234
u30,BCwave_b2_u30_n1_s5,2.0,1,5,95.0,0.0066784601563471355
u30,BCwave_b2_u30_n1_s5,2.0,1,5,96.0,0.0070478890769833475
u30,BCwave_b2_u30_n1_s5,2.0,1,5,97.0,0.007438750093829336
u30,BCwave_b2_u30_n1_s5,2.0,1,5,98.0,0.007849794950839269
u30,BCwave_b2_u30_n1_s5,2.0,1,5,99.0,0.008282700018985331
u30,BCwave_b2_u30_n1_s5,2.0,1,5,100.0,0.008742354977701872
u30,BCwave_b2_u30_n1_s5,2.0,1,5,101.0,0.009231107814328536
u30,BCwave_b2_u30_n1_s5,2.0,1,5,102.0,0.009748136298610575
u30,BCwave_b2_u30_n1_s5,2.0,1,5,103.0,0.010292920048976395
u30,BCwave_b2_u30_n1_s5,2.0,1,5,104.0,0.01086606887870015
u30,BCwave_b2_u30_n1_s5,2.0,1,5,105.0,0.011481244616945666
u30,BCwave_b2_u30_n1_s5,2.0,1,5,106.0,0.012155846332265704
u30,BCwave_b2_u30_n1_s5,2.0,1,5,107.0,0.01285513950880875
u30,BCwave_b2_u30_n1_s5,2.0,1,5,108.0,0.013556148783287349
u30,BCwave_b2_u30_n1_s5,2.0,1,5,109.0,0.014314383749710339
u30,BCwave_b2_u30_n1_s5,2.0,1,5,110.0,0.015185756130537147
u30,BCwave_b2_u30_n1_s5,2.0,1,5,111.0,0.016078930774444403
u30,BCwave_b2_u30_n1_s5,2.0,1,5,112.0,0.01697439357113855
u30,BCwave_b2_u30_n1_s5,2.0,1,5,113.0,0.01794017016542491
u30,BCwave_b2_u30_n1_s5,2.0,1,5,114.0,0.01898711600787604
u30,BCwave_b2_u30_n1_s5,2.0,1,5,115.0,0.020104127464451046
u30,BCwave_b2_u30_n1_s5,2.0,1,5,116.0,0.021290833658020362
u30,BCwave_b2_u30_n1_s5,2.0,1,5,117.0,0.022541804094863525
