ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,600.0,0.7074735675539289,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,700.0,1.0391524753400259,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,850.0,1.5577427702290672,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,925.0,2.102901965379715,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,975.0,2.461796598775046,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,1000.0,2.5444576740264893,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,10.0,8.929421484840859e-13,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,50.0,-3.3368061692956187e-12,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,100.0,-4.231449962247399e-10,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,150.0,-2.6274076327302355e-09,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,200.0,1.1333069371843862e-08,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,250.0,-8.662937811543259e-09,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,300.0,-2.436866277020856e-07,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,400.0,-6.952961228989807e-07,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,500.0,3.820608781727028e-08,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,600.0,2.3505301182272627e-06,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,700.0,5.971003572215393e-06,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,850.0,1.1603772788605835e-05,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,925.0,1.5903494808558855e-05,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,975.0,1.7856343544865793e-05,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,baroclinic_conversion_proxy,1000.0,1.781800503002679e-05,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,10.0,-1.0454233161040716,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,50.0,-4.6199177503585815,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,100.0,-62.269165584019255,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,150.0,-274.6148125784738,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,200.0,1227.9757232666016,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,250.0,-107.20838526317051,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,300.0,-20604.689871651786,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,400.0,-102511.19642857143,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,500.0,-231870.9888392857,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,600.0,-420673.49441964284,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,700.0,-707004.6049107143,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,850.0,-1275171.7767857143,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,925.0,-1819575.0401785714,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,975.0,-2153496.0446428573,316.0,343.0,28
standard,BCwave_b1n3s-10,1.0,3,-10,ep_flux_vertical,1000.0,-2242985.0133928573,316.0,343.0,28
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,10.0,0.00012960409538423205,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,50.0,0.0007605939891244121,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,100.0,0.0031205105992472347,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,150.0,0.0013327684462316992,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,200.0,-0.023446142454357707,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,250.0,-0.0486789219738806,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,300.0,0.035288216655745226,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,400.0,0.38462866492131176,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,500.0,0.7810264703105477,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,600.0,1.2036015023203457,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,700.0,1.6138181055293364,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,850.0,2.3706624507904053,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,925.0,3.0937054367626415,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,975.0,3.472464512376224,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,1000.0,3.5683952429715324,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,10.0,2.4414207060725973e-12,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,50.0,-4.645907315288073e-12,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,100.0,-1.4365626596787372e-09,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,150.0,-2.930300557757448e-09,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,200.0,7.675934084428558e-08,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,250.0,2.097573549101927e-07,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,300.0,-1.928647900730512e-07,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,400.0,-1.3056364175955583e-06,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,500.0,2.6164965942242946e-08,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,600.0,4.310062476018656e-06,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,700.0,1.0057483557508985e-05,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,850.0,1.9409976523414062e-05,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,925.0,2.570038839835701e-05,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,975.0,2.769172785038416e-05,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,baroclinic_conversion_proxy,1000.0,2.7436719445926e-05,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,10.0,-1.3583256444510292,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,50.0,-10.791806669796214,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,100.0,-191.2150847491096,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,150.0,-247.2830083510455,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,200.0,7250.075123506434,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,250.0,17520.380888097425,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,300.0,-13884.769071691177,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,400.0,-161952.61190257352,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,500.0,-371570.21783088235,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,600.0,-668952.7977941176,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,700.0,-1056126.0018382352,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,850.0,-1901162.0147058824,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,925.0,-2637198.6029411764,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,975.0,-3075644.455882353,304.0,337.0,34
standard,BCwave_b1n3s-5,1.0,3,-5,ep_flux_vertical,1000.0,-3272681.8970588236,304.0,337.0,34
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,10.0,0.00014080662991286123,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,50.0,0.0012271716120830249,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,100.0,0.006980888113113386,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,150.0,-0.0062202897998282596,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,200.0,-0.08307801320084504,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,250.0,-0.16377495513075874,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,300.0,-0.0467849914871511,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,400.0,0.4993394457158588,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,500.0,1.096030878169196,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,600.0,1.689962699299767,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,700.0,2.1241467282885598,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,850.0,3.421179623830886,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,925.0,4.4171024560928345,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,975.0,4.836463996342251,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,1000.0,4.856160027640207,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,10.0,7.995524511827961e-13,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,50.0,-2.256350467742873e-11,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,100.0,-3.6093541806130655e-09,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,150.0,1.0724232729366517e-08,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,200.0,2.9810639696441807e-07,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,250.0,7.707614383348084e-07,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,300.0,1.9571257055195886e-07,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,400.0,-1.8605363260619578e-06,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,500.0,-4.7349722423352064e-08,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,600.0,6.392730267093395e-06,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,700.0,1.4169374957245531e-05,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,850.0,3.0439451967097175e-05,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,925.0,3.994186278889954e-05,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,975.0,4.2496398843165174e-05,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,baroclinic_conversion_proxy,1000.0,4.131004330009178e-05,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,10.0,-1.4645530538899558,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,50.0,-16.90145270029704,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,100.0,-423.8022976829892,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,150.0,1143.0665719168526,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,200.0,26293.13504464286,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,250.0,59028.46168154762,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,300.0,17468.028483072918,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,400.0,-187734.74069940476,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,500.0,-456745.70907738095,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,600.0,-840764.6726190476,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,700.0,-1277752.3779761905,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,850.0,-2564889.898809524,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,925.0,-3587367.535714286,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,975.0,-4234131.69047619,297.0,338.0,42
standard,BCwave_b1n3,1.0,3,0,ep_flux_vertical,1000.0,-4538041.202380952,297.0,338.0,42
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,10.0,0.00017923147616107971,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,50.0,0.0014999508320425565,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,100.0,0.011701311605672041,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,150.0,-0.0395730316447906,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,200.0,-0.24447178152891305,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,250.0,-0.4126988649368286,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,300.0,-0.2671375847779788,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,400.0,0.5535503480678949,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,500.0,1.5350821109918447,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,600.0,2.39214350321354,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,700.0,3.034711458744147,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,850.0,5.446141242980957,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,925.0,6.729124619410588,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,975.0,7.21759879283416,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,1000.0,7.321039652213072,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,10.0,1.2529601209374221e-13,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,50.0,-3.52338680456036e-11,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,100.0,-7.085023439729482e-09,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,150.0,8.154467487578096e-08,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,200.0,9.451254218453332e-07,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,250.0,2.0776130021169174e-06,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,300.0,1.4170733099770307e-06,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,400.0,-2.200654963556959e-06,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,500.0,-2.2358929003419877e-07,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,600.0,9.360661118616685e-06,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,700.0,2.115062059788332e-05,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,850.0,5.08590071545675e-05,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,925.0,6.406388974238116e-05,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,975.0,6.727455473036315e-05,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,baroclinic_conversion_proxy,1000.0,6.662962793294962e-05,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,10.0,-1.8059321244557698,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,50.0,-19.7373774601863,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,100.0,-676.0906857221554,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,150.0,7350.886380709135,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,200.0,78133.48036858975,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,250.0,146702.92447916666,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,300.0,97449.50210336539,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,400.0,-170165.77123397434,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,500.0,-546071.5889423077,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,600.0,-1044563.7900641026,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,700.0,-1631795.6057692308,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,850.0,-3655196.121794872,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,925.0,-4932851.108974359,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,975.0,-5836657.961538462,300.0,338.0,39
standard,BCwave_b1n3s5,1.0,3,5,ep_flux_vertical,1000.0,-6465225.166666667,300.0,338.0,39
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,10.0,0.00021633556503469924,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,50.0,0.002450003005963351,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,100.0,0.011999684864921228,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,150.0,-0.08717399463057518,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,200.0,-0.39783151575497216,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,250.0,-0.6244448968342372,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,300.0,-0.47829211183956694,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,400.0,0.3753451330321176,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,500.0,1.6372253894805908,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,600.0,2.83082663672311,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,700.0,3.818097312109811,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,850.0,6.964596939086914,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,925.0,8.290340941292898,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,975.0,8.824221324920654,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,1000.0,8.992379896981376,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,10.0,8.299170210080479e-14,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,50.0,-1.213002997649656e-10,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,100.0,-9.12239469995159e-09,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,150.0,1.932598422627052e-07,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,200.0,1.6325681502036917e-06,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,250.0,3.3525811237008644e-06,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,300.0,2.757355858713189e-06,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,400.0,-1.6877332102792154e-06,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,500.0,-3.478866589087407e-07,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,600.0,1.1938318207934831e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,700.0,2.84366978511181e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,850.0,6.900242307373056e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,925.0,8.317930208119962e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,975.0,8.663657957056006e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,baroclinic_conversion_proxy,1000.0,8.622987807029858e-05,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,10.0,-2.0630680663245067,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,50.0,-29.41830051967076,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,100.0,-589.4546630859375,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,150.0,15903.748744419643,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,200.0,125548.4703125,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,250.0,213641.6223214286,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,300.0,164184.73839285714,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,400.0,-83776.43995535714,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,500.0,-503668.6008928571,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,600.0,-1089196.0053571428,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,700.0,-1817798.9357142858,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,850.0,-4152504.4571428574,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,925.0,-5464317.271428571,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,975.0,-6560056.028571429,291.0,325.0,35
standard,BCwave_b1n3s10,1.0,3,10,ep_flux_vertical,1000.0,-7459808.328571429,291.0,325.0,35
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,10.0,8.308832436271656e-05,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,50.0,0.0002152014035695734,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,100.0,0.0003728789104990518,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,150.0,0.0006534076383104548,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,200.0,-0.00039853091360642935,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,250.0,0.008550747709635358,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,300.0,0.03881714457216171,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,400.0,0.13095124553029353,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,500.0,0.25147889382564104,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,600.0,0.40244695429618543,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,700.0,0.6048588832983604,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,850.0,0.9195557190821722,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,925.0,1.2575051692815928,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,975.0,1.4650239256712108,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,1000.0,1.5401162642699022,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,baroclinic_conversion_proxy,10.0,5.317111330387359e-13,321.0,346.0,26
standard,BCwave_b1n6s-10,1.0,6,-10,baroclinic_conversion_proxy,50.0,-2.3327208429125257e-12,321.0,346.0,26
