figure,ensemble,b,metric,pressure_hpa,mean,bootstrap_ci_low,bootstrap_ci_high,n_ns_groups,group_mean_peak_abs_pressure_hpa,group_mean_peak_value
eddy_flux_vertical_structure_standard_vs_u30,u30,1.0,ep_flux_vertical,1000.0,-23.482871999999997,-31.35809944666666,-16.121625522500004,15,1000.0,-23.482871999999997
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,10.0,-4.4062378565470386e-05,-7.811044860363007e-05,-1.868635786692303e-05,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,50.0,-0.0006905753936767578,-0.0009468068025207519,-0.0004560902120717369,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,100.0,0.02814731448567709,0.010817007962036133,0.05090556993326824,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,150.0,0.22221934505208335,0.14149397780598957,0.3144680985904948,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,200.0,0.08364839225260418,0.02679929149576823,0.14801784076009095,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,250.0,-0.2657294380208333,-0.3228149058984375,-0.21197554542968747,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,300.0,-0.7448499427083334,-0.905788860625,-0.5873502662239584,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,400.0,-2.06733173125,-2.5216272893229164,-1.6035824843229167,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,500.0,-3.693218008333333,-4.452826072083333,-2.904202161458334,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,600.0,-5.556629458333333,-6.589410990416666,-4.459351071666667,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,700.0,-8.012716616666667,-9.433716404166665,-6.475451088333336,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,850.0,-12.019956616666665,-13.828344839583336,-10.029232027916667,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,925.0,-13.2562676,-15.034002752500001,-11.314272339999997,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,975.0,-14.255636033333333,-16.033634605833335,-12.261454020000004,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,1.5,ep_flux_vertical,1000.0,-16.160758766666667,-18.404105139166667,-13.62328871166667,15,1000.0,-16.160758766666667
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,10.0,-1.3320210897922515e-05,-1.950145617584387e-05,-8.096077431341016e-06,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,50.0,-0.0012030996826171874,-0.0015712720410664877,-0.0008659589868672688,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,100.0,-0.0076052857421875005,-0.010120945987548827,-0.004939886732584635,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,150.0,-0.02938881315104166,-0.03659538537760417,-0.022349779643554692,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,200.0,-0.11439083763020831,-0.14139133773111978,-0.08699211901041667,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,250.0,-0.25015596822916664,-0.3106660729817709,-0.1896702794661458,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,300.0,-0.43521030338541666,-0.539689512545573,-0.32926838905598954,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,400.0,-0.9687702213541667,-1.1987751726953124,-0.7353786142578127,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,500.0,-1.7846987739583329,-2.1976908866927083,-1.3693592627083337,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,600.0,-3.0425896000000003,-3.741188630416666,-2.3482459920833336,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,700.0,-4.899904420833334,-6.079598330416668,-3.742455275104167,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,850.0,-8.492556316666667,-10.441167882916666,-6.578070985833335,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,925.0,-10.039129983333336,-12.266659220000003,-7.875014723333334,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,975.0,-11.143927583333333,-13.585161042083334,-8.741688719583339,15,1000.0,-11.80532605
eddy_flux_vertical_structure_standard_vs_u30,u30,2.0,ep_flux_vertical,1000.0,-11.80532605,-14.465710539999998,-9.207579493749998,15,1000.0,-11.80532605
